Date,Issue,Code,Sector,Component Weight (TOPIX),New Index Series Code
20241031,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",6485,"Machinery",0.0023%,TOPIX Small 2
20241031,"EAGLE INDUSTRY CO.,LTD.",6486,"Machinery",0.0059%,TOPIX Small 1
20241031,"Maezawa Industries,Inc.",6489,"Machinery",0.0002%,TOPIX Small 2
20241031,"PILLAR Corporation",6490,"Machinery",0.0105%,TOPIX Small 1
20241031,"KITZ CORPORATION",6498,"Machinery",0.0093%,TOPIX Small 1
20241031,"Hitachi,Ltd.",6501,"Electric Appliances",2.6414%,TOPIX Core30
20241031,"Mitsubishi Electric Corporation",6503,"Electric Appliances",0.6348%,TOPIX Core30
20241031,"FUJI ELECTRIC CO.,LTD.",6504,"Electric Appliances",0.1264%,TOPIX Mid400
20241031,"TOYO DENKI SEIZO K.K.(TOYO ELECTRIC MFG.CO.,LTD.)",6505,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"YASKAWA Electric Corporation",6506,"Electric Appliances",0.1265%,TOPIX Mid400
20241031,"SINFONIA TECHNOLOGY CO.,LTD.",6507,"Electric Appliances",0.0136%,TOPIX Small 1
20241031,"MEIDENSHA CORPORATION",6508,"Electric Appliances",0.0180%,TOPIX Small 1
20241031,"Origin Company,Limited",6513,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"SANYO DENKI CO.,LTD.",6516,"Electric Appliances",0.0101%,TOPIX Small 1
20241031,"Denyo Co.,Ltd.",6517,"Electric Appliances",0.0051%,TOPIX Small 2
20241031,"PHC Holdings Corporation",6523,"Electric Appliances",0.0049%,TOPIX Small 1
20241031,"KOKUSAI ELECTRIC CORPORATION",6525,"Electric Appliances",0.0531%,TOPIX Mid400
20241031,"Socionext Inc.",6526,"Electric Appliances",0.0761%,TOPIX Mid400
20241031,"BayCurrent,Inc.",6532,"Services",0.0973%,TOPIX Mid400
20241031,"Orchestra Holdings Inc.",6533,"Services",0.0005%,TOPIX Small 2
20241031,"i-mobile Co.,Ltd.",6535,"Services",0.0017%,TOPIX Small 2
20241031,"Disruptors Inc.",6538,"Services",0.0000%,TOPIX Small 2
20241031,"MATCHING SERVICE JAPAN CO.,LTD.",6539,"Services",0.0015%,TOPIX Small 2
20241031,"SEMBA CORPORATION",6540,"Services",0.0001%,TOPIX Small 2
20241031,"JAPAN ELEVATOR SERVICE HOLDINGS CO.,LTD.",6544,"Services",0.0305%,TOPIX Small 1
20241031,"Fulltech Co.Ltd.",6546,"Services",0.0000%,TOPIX Small 2
20241031,"GREENS CO.,LTD.",6547,"Services",0.0002%,TOPIX Small 2
20241031,"TSUNAGU GROUP HOLDINGS Inc.",6551,"Services",0.0001%,TOPIX Small 2
20241031,"GameWith,Inc.",6552,"Services",0.0000%,TOPIX Small 2
20241031,"MS&Consulting Co.,Ltd.",6555,"Services",0.0000%,TOPIX Small 2
20241031,"LTS,Inc.",6560,"Services",0.0006%,TOPIX Small 2
20241031,"MIDAC HOLDINGS CO.,LTD.",6564,"Services",0.0030%,TOPIX Small 2
20241031,"QB Net Holdings Co.,Ltd.",6571,"Services",0.0015%,TOPIX Small 2
20241031,"OPEN Group,Inc.",6572,"Services",0.0008%,TOPIX Small 2
20241031,"Sanoh Industrial Co.,Ltd.",6584,"Transportation Equipment",0.0026%,TOPIX Small 2
20241031,"Makita Corporation",6586,"Machinery",0.1643%,TOPIX Mid400
20241031,"TOSHIBA TEC CORPORATION",6588,"Electric Appliances",0.0137%,TOPIX Small 1
20241031,"SHIBAURA MECHATRONICS CORPORATION",6590,"Electric Appliances",0.0206%,TOPIX Small 1
20241031,"MABUCHI MOTOR CO.,LTD.",6592,"Electric Appliances",0.0252%,TOPIX Mid400
20241031,"NIDEC CORPORATION",6594,"Electric Appliances",0.3551%,TOPIX Large70
20241031,"UMC Electronics Co.,Ltd.",6615,"Electric Appliances",0.0006%,TOPIX Small 2
20241031,"TOREX SEMICONDUCTOR LTD.",6616,"Electric Appliances",0.0019%,TOPIX Small 2
20241031,"TAKAOKA TOKO CO.,LTD.",6617,"Electric Appliances",0.0028%,TOPIX Small 2
20241031,"W-SCOPE Corporation",6619,"Electric Appliances",0.0029%,TOPIX Small 2
20241031,"Miyakoshi Holdings,Inc.",6620,"Real Estate",0.0021%,TOPIX Small 2
20241031,"DAIHEN CORPORATION",6622,"Electric Appliances",0.0160%,TOPIX Small 1
20241031,"YA-MAN LTD.",6630,"Electric Appliances",0.0043%,TOPIX Small 1
20241031,"JVCKENWOOD Corporation",6632,"Electric Appliances",0.0249%,TOPIX Mid400
20241031,"MIMAKI ENGINEERING CO.,LTD.",6638,"Electric Appliances",0.0030%,TOPIX Small 2
20241031,"I-PEX Inc.",6640,"Electric Appliances",0.0023%,TOPIX Small 2
20241031,"Osaki Electric Co.,Ltd.",6644,"Electric Appliances",0.0045%,TOPIX Small 2
20241031,"OMRON Corporation",6645,"Electric Appliances",0.1461%,TOPIX Mid400
20241031,"NITTO KOGYO CORPORATION",6651,"Electric Appliances",0.0104%,TOPIX Small 1
20241031,"IDEC CORPORATION",6652,"Electric Appliances",0.0096%,TOPIX Small 1
20241031,"SEIKO ELECTRIC CO.,LTD.",6653,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"FUJI ELECTRIC INDUSTRY CO.,LTD.",6654,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"GS Yuasa Corporation",6674,"Electric Appliances",0.0320%,TOPIX Mid400
20241031,"SAXA,Inc.",6675,"Electric Appliances",0.0002%,TOPIX Small 2
20241031,"MELCO HOLDINGS INC.",6676,"Electric Appliances",0.0015%,TOPIX Small 2
20241031,"Techno Medica Co.,Ltd.",6678,"Electric Appliances",0.0009%,TOPIX Small 2
20241031,"DIAMOND ELECTRIC HOLDINGS Co.,Ltd.",6699,"Electric Appliances",0.0006%,TOPIX Small 2
20241031,"NEC Corporation",6701,"Electric Appliances",0.4893%,TOPIX Large70
20241031,"Fujitsu Limited",6702,"Electric Appliances",0.7128%,TOPIX Large70
20241031,"Oki Electric Industry Company,Limited",6703,"Electric Appliances",0.0128%,TOPIX Small 1
20241031,"DKK Co.,Ltd.",6706,"Electric Appliances",0.0020%,TOPIX Small 2
20241031,"Sanken Electric Co.,Ltd.",6707,"Electric Appliances",0.0163%,TOPIX Mid400
20241031,"NAKAYO,INC.",6715,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"AIPHONE CO.,LTD.",6718,"Electric Appliances",0.0047%,TOPIX Small 2
20241031,"Renesas Electronics Corporation",6723,"Electric Appliances",0.4202%,TOPIX Large70
20241031,"SEIKO EPSON CORPORATION",6724,"Electric Appliances",0.0942%,TOPIX Mid400
20241031,"Wacom Co.,Ltd.",6727,"Electric Appliances",0.0131%,TOPIX Small 1
20241031,"ULVAC, Inc.",6728,"Electric Appliances",0.0421%,TOPIX Mid400
20241031,"AXELL CORPORATION",6730,"Electric Appliances",0.0019%,TOPIX Small 2
20241031,"EIZO Corporation",6737,"Electric Appliances",0.0077%,TOPIX Small 1
20241031,"Japan Display Inc.",6740,"Electric Appliances",0.0025%,TOPIX Small 2
20241031,"Nippon Signal Company,Limited",6741,"Electric Appliances",0.0056%,TOPIX Small 2
20241031,"Kyosan Electric Manufacturing Co.,Ltd.",6742,"Electric Appliances",0.0033%,TOPIX Small 2
20241031,"NOHMI BOSAI LTD.",6744,"Electric Appliances",0.0107%,TOPIX Small 2
20241031,"HOCHIKI CORPORATION",6745,"Electric Appliances",0.0036%,TOPIX Small 2
20241031,"SEIWA ELECTRIC MFG. CO.,LTD.",6748,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"ELECOM CO.,LTD.",6750,"Electric Appliances",0.0090%,TOPIX Small 1
20241031,"Panasonic Holdings Corporation",6752,"Electric Appliances",0.3823%,TOPIX Large70
20241031,"Sharp Corporation",6753,"Electric Appliances",0.0354%,TOPIX Mid400
20241031,"ANRITSU CORPORATION",6754,"Electric Appliances",0.0214%,TOPIX Mid400
20241031,"FUJITSU GENERAL LIMITED",6755,"Electric Appliances",0.0142%,TOPIX Small 1
20241031,"SONY GROUP CORPORATION",6758,"Electric Appliances",2.4685%,TOPIX Core30
20241031,"TDK Corporation",6762,"Electric Appliances",0.4160%,TOPIX Large70
20241031,"Teikoku Tsushin Kogyo Co.,Ltd.",6763,"Electric Appliances",0.0031%,TOPIX Small 2
20241031,"TAMURA CORPORATION",6768,"Electric Appliances",0.0058%,TOPIX Small 1
20241031,"ALPS ALPINE CO.,LTD.",6770,"Electric Appliances",0.0323%,TOPIX Mid400
20241031,"IKEGAMI TSUSHINKI CO.,LTD.",6771,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"NIHON DEMPA KOGYO CO.,LTD.",6779,"Electric Appliances",0.0026%,TOPIX Small 2
20241031,"SUZUKI CO.,LTD.",6785,"Electric Appliances",0.0026%,TOPIX Small 2
20241031,"Meiko Electronics Co.,Ltd.",6787,"Electric Appliances",0.0159%,TOPIX Small 1
20241031,"NIHON TRIM CO.,LTD.",6788,"Electric Appliances",0.0021%,TOPIX Small 2
20241031,"Foster Electric Company,Limited",6794,"Electric Appliances",0.0046%,TOPIX Small 2
20241031,"SMK Corporation",6798,"Electric Appliances",0.0015%,TOPIX Small 2
20241031,"YOKOWO CO.,LTD.",6800,"Electric Appliances",0.0036%,TOPIX Small 1
20241031,"TEAC CORPORATION",6803,"Electric Appliances",0.0000%,TOPIX Small 2
20241031,"Hosiden Corporation",6804,"Electric Appliances",0.0150%,TOPIX Small 1
20241031,"HIROSE ELECTRIC CO.,LTD.",6806,"Electric Appliances",0.0699%,TOPIX Mid400
20241031,"Japan Aviation Electronics Industry,Limited",6807,"Electric Appliances",0.0195%,TOPIX Small 1
20241031,"TOA CORPORATION",6809,"Electric Appliances",0.0026%,TOPIX Small 2
20241031,"Maxell,Ltd.",6810,"Electric Appliances",0.0099%,TOPIX Small 1
20241031,"FURUNO ELECTRIC CO.,LTD.",6814,"Electric Appliances",0.0077%,TOPIX Small 1
20241031,"SUMIDA CORPORATION",6817,"Electric Appliances",0.0033%,TOPIX Small 2
20241031,"ICOM INCORPORATED",6820,"Electric Appliances",0.0029%,TOPIX Small 2
20241031,"RION CO.,LTD.",6823,"Electric Appliances",0.0027%,TOPIX Small 2
20241031,"YOKOGAWA ELECTRIC CORPORATION",6841,"Electric Appliances",0.0983%,TOPIX Mid400
20241031,"Shindengen Electric Manufacturing Co.,Ltd.",6844,"Electric Appliances",0.0024%,TOPIX Small 2
20241031,"Azbil Corporation",6845,"Electric Appliances",0.0855%,TOPIX Mid400
20241031,"DKK-TOA CORPORATION",6848,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"NIHON KOHDEN CORPORATION",6849,"Electric Appliances",0.0530%,TOPIX Mid400
20241031,"Chino Corporation",6850,"Electric Appliances",0.0023%,TOPIX Small 2
20241031,"KYOWA ELECTRONIC INSTRUMENTS CO.,LTD.",6853,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"JAPAN ELECTRONIC MATERIALS CORPORATION",6855,"Electric Appliances",0.0040%,TOPIX Small 2
20241031,"HORIBA,Ltd.",6856,"Electric Appliances",0.0470%,TOPIX Mid400
20241031,"ADVANTEST CORPORATION",6857,"Electric Appliances",0.7462%,TOPIX Large70
20241031,"ONO SOKKI Co.,Ltd.",6858,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"ESPEC CORP.",6859,"Electric Appliances",0.0062%,TOPIX Small 1
20241031,"KEYENCE CORPORATION",6861,"Electric Appliances",1.8069%,TOPIX Core30
20241031,"HIOKI E.E.CORPORATION",6866,"Electric Appliances",0.0112%,TOPIX Small 1
20241031,"SYSMEX CORPORATION",6869,"Electric Appliances",0.1912%,TOPIX Large70
20241031,"MICRONICS JAPAN CO.,LTD.",6871,"Electric Appliances",0.0168%,TOPIX Small 1
20241031,"MegaChips Corporation",6875,"Electric Appliances",0.0110%,TOPIX Small 1
20241031,"Obara Group Incorporated",6877,"Electric Appliances",0.0068%,TOPIX Small 2
20241031,"IMAGICA GROUP Inc.",6879,"Information & Communication",0.0014%,TOPIX Small 2
20241031,"SAWAFUJI ELECTRIC CO.,LTD.",6901,"Electric Appliances",0.0000%,TOPIX Small 2
20241031,"DENSO CORPORATION",6902,"Transportation Equipment",0.6087%,TOPIX Large70
20241031,"HARADA INDUSTRY CO.,LTD.",6904,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"COSEL CO.,LTD.",6905,"Electric Appliances",0.0034%,TOPIX Small 2
20241031,"IRISO ELECTRONICS CO.,LTD.",6908,"Electric Appliances",0.0072%,TOPIX Small 1
20241031,"OPTEX GROUP Company,Limited",6914,"Electric Appliances",0.0078%,TOPIX Small 1
20241031,"CHIYODA INTEGRE CO.,LTD.",6915,"Electric Appliances",0.0030%,TOPIX Small 2
20241031,"Lasertec Corporation",6920,"Electric Appliances",0.2785%,TOPIX Large70
20241031,"Stanley Electric Co.,Ltd.",6923,"Electric Appliances",0.0427%,TOPIX Mid400
20241031,"USHIO INC.",6925,"Electric Appliances",0.0242%,TOPIX Mid400
20241031,"OKAYA ELECTRIC INDUSTRIES CO.,LTD.",6926,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"Helios Techno Holding Co.,Ltd.",6927,"Electric Appliances",0.0003%,TOPIX Small 2
20241031,"ENOMOTO Co.,Ltd.",6928,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"NIPPON CERAMIC CO.,LTD.",6929,"Electric Appliances",0.0061%,TOPIX Small 1
20241031,"ENDO Lighting Corporation",6932,"Electric Appliances",0.0002%,TOPIX Small 2
20241031,"The Furukawa Battery Co.,Ltd.",6937,"Electric Appliances",0.0026%,TOPIX Small 2
20241031,"YAMAICHI ELECTRONICS CO.,LTD.",6941,"Electric Appliances",0.0055%,TOPIX Small 1
20241031,"ZUKEN INC.",6947,"Electric Appliances",0.0086%,TOPIX Small 1
20241031,"JEOL Ltd.",6951,"Electric Appliances",0.0348%,TOPIX Mid400
20241031,"CASIO COMPUTER CO.,LTD.",6952,"Electric Appliances",0.0231%,TOPIX Mid400
20241031,"FANUC CORPORATION",6954,"Electric Appliances",0.5156%,TOPIX Large70
20241031,"CMK CORPORATION",6958,"Electric Appliances",0.0031%,TOPIX Small 2
20241031,"ENPLAS CORPORATION",6961,"Electric Appliances",0.0052%,TOPIX Small 1
20241031,"DAISHINKU CORP.",6962,"Electric Appliances",0.0019%,TOPIX Small 2
20241031,"ROHM COMPANY LIMITED",6963,"Electric Appliances",0.0805%,TOPIX Mid400
20241031,"HAMAMATSU PHOTONICS K.K.",6965,"Electric Appliances",0.0846%,TOPIX Mid400
20241031,"Mitsui High-tec,Inc.",6966,"Electric Appliances",0.0095%,TOPIX Small 1
20241031,"SHINKO ELECTRIC INDUSTRIES CO.,LTD.",6967,"Electric Appliances",0.0500%,TOPIX Mid400
20241031,"KYOCERA CORPORATION",6971,"Electric Appliances",0.2530%,TOPIX Large70
20241031,"KYOEI SANGYO CO.,LTD.",6973,"Wholesale Trade",0.0001%,TOPIX Small 2
20241031,"TAIYO YUDEN CO.,LTD.",6976,"Electric Appliances",0.0311%,TOPIX Mid400
20241031,"Murata Manufacturing Co.,Ltd.",6981,"Electric Appliances",0.6259%,TOPIX Core30
20241031,"FUTABA CORPORATION",6986,"Electric Appliances",0.0025%,TOPIX Small 2
20241031,"NITTO DENKO CORPORATION",6988,"Chemicals",0.2100%,TOPIX Mid400
20241031,"HOKURIKU ELECTRIC INDUSTRY CO.,LTD.",6989,"Electric Appliances",0.0001%,TOPIX Small 2
20241031,"TOKAI RIKA CO.,LTD.",6995,"Transportation Equipment",0.0159%,TOPIX Small 1
20241031,"NICHICON CORPORATION",6996,"Electric Appliances",0.0068%,TOPIX Small 1
20241031,"NIPPON CHEMI-CON CORPORATION",6997,"Electric Appliances",0.0034%,TOPIX Small 2
20241031,"KOA CORPORATION",6999,"Electric Appliances",0.0044%,TOPIX Small 1
20241031,"MITSUI E&S Co.,Ltd.",7003,"Machinery",0.0158%,TOPIX Small 1
20241031,"Kanadevia Corporation",7004,"Machinery",0.0226%,TOPIX Small 1
20241031,"Mitsubishi Heavy Industries,Ltd.",7011,"Machinery",1.0025%,TOPIX Core30
20241031,"Kawasaki Heavy Industries,Ltd.",7012,"Transportation Equipment",0.1160%,TOPIX Mid400
20241031,"IHI Corporation",7013,"Machinery",0.1730%,TOPIX Mid400
20241031,"Namura Shipbuilding Co.,Ltd.",7014,"Transportation Equipment",0.0120%,TOPIX Small 1
20241031,"Sanoyas Holdings Corporation",7022,"Machinery",0.0001%,TOPIX Small 2
20241031,"SPRIX Inc.",7030,"Services",0.0001%,TOPIX Small 2
20241031,"Management Solutions Co.,Ltd.",7033,"Services",0.0025%,TOPIX Small 2
20241031,"Prored Partners CO.,LTD.",7034,"Services",0.0003%,TOPIX Small 2
20241031,"and factory,inc",7035,"Services",0.0000%,TOPIX Small 2
20241031,"teno.Holdings Company Limited",7037,"Services",0.0000%,TOPIX Small 2
20241031,"Frontier Management Inc.",7038,"Services",0.0009%,TOPIX Small 2
20241031,"PIALA INC.",7044,"Services",0.0000%,TOPIX Small 2
20241031,"COPRO-HOLDINGS.Co.,Ltd.",7059,"Services",0.0002%,TOPIX Small 2
20241031,"geechs inc.",7060,"Services",0.0000%,TOPIX Small 2
20241031,"Amvis Holdings,Inc.",7071,"Services",0.0114%,TOPIX Small 1
20241031,"CURVES HOLDINGS Co.,Ltd.",7085,"Services",0.0059%,TOPIX Small 1
20241031,"Forum Engineering Inc.",7088,"Services",0.0027%,TOPIX Small 2
20241031,"Fast Fitness Japan Incorporated",7092,"Services",0.0012%,TOPIX Small 2
20241031,"Macbee Planet,Inc.",7095,"Services",0.0020%,TOPIX Small 2
20241031,"NIPPON SHARYO,LTD.",7102,"Transportation Equipment",0.0022%,TOPIX Small 2
20241031,"Mitsubishi Logisnext Co.,Ltd.",7105,"Transportation Equipment",0.0048%,TOPIX Small 1
20241031,"THE KINKI SHARYO CO.,LTD.",7122,"Transportation Equipment",0.0001%,TOPIX Small 2
20241031,"Ikka Holdings Co.,Ltd.",7127,"Retail Trade",0.0001%,TOPIX Small 2
20241031,"MARUKA FURUSATO Corporation",7128,"Wholesale Trade",0.0048%,TOPIX Small 1
20241031,"YAMAE GROUP HOLDINGS CO.,LTD.",7130,"Wholesale Trade",0.0058%,TOPIX Small 1
20241031,"JAPAN CRAFT HOLDINGS CO.,LTD.",7135,"Retail Trade",0.0000%,TOPIX Small 2
20241031,"Financial Partners Group Co.,Ltd.",7148,"Securities & Commodity Futures",0.0216%,TOPIX Small 1
20241031,"THE SHIMANE BANK,LTD.",7150,"Banks",0.0000%,TOPIX Small 2
20241031,"Jimoto Holdings,Inc.",7161,"Banks",0.0001%,TOPIX Small 2
20241031,"ZENKOKU HOSHO Co.,Ltd.",7164,"Other Financing Business",0.0369%,TOPIX Mid400
20241031,"Mebuki Financial Group,Inc.",7167,"Banks",0.0740%,TOPIX Mid400
20241031,"Japan Investment Adviser Co.,Ltd.",7172,"Securities & Commodity Futures",0.0043%,TOPIX Small 1
20241031,"Tokyo Kiraboshi Financial Group,Inc.",7173,"Banks",0.0135%,TOPIX Small 1
20241031,"Kyushu Financial Group,Inc.",7180,"Banks",0.0314%,TOPIX Mid400
20241031,"JAPAN POST INSURANCE Co.,Ltd.",7181,"Insurance",0.0752%,TOPIX Mid400
20241031,"JAPAN POST BANK Co.,Ltd.",7182,"Banks",0.2882%,TOPIX Large70
20241031,"Anshin Guarantor Service Co.,Ltd.",7183,"Other Financing Business",0.0000%,TOPIX Small 2
20241031,"THE FIRST BANK OF TOYAMA,LTD.",7184,"Banks",0.0091%,TOPIX Small 1
20241031,"Concordia Financial Group,Ltd.",7186,"Banks",0.1039%,TOPIX Mid400
20241031,"J-LEASE CO.,LTD.",7187,"Other Financing Business",0.0027%,TOPIX Small 2
20241031,"Nishi-Nippon Financial Holdings,Inc.",7189,"Banks",0.0261%,TOPIX Small 1
20241031,"Entrust Inc.",7191,"Other Financing Business",0.0001%,TOPIX Small 2
20241031,"Mortgage Service Japan Limited",7192,"Other Financing Business",0.0001%,TOPIX Small 2
20241031,"Casa Inc.",7196,"Other Financing Business",0.0001%,TOPIX Small 2
20241031,"SBI ARUHI Corporation",7198,"Other Financing Business",0.0021%,TOPIX Small 2
20241031,"Premium Group Co.,Ltd.",7199,"Other Financing Business",0.0103%,TOPIX Small 1
20241031,"NISSAN MOTOR CO.,LTD.",7201,"Transportation Equipment",0.1400%,TOPIX Large70
20241031,"ISUZU MOTORS LIMITED",7202,"Transportation Equipment",0.1596%,TOPIX Mid400
20241031,"TOYOTA MOTOR CORPORATION",7203,"Transportation Equipment",3.6908%,TOPIX Core30
20241031,"HINO MOTORS,LTD.",7205,"Transportation Equipment",0.0147%,TOPIX Mid400
20241031,"MITSUBISHI MOTORS CORPORATION",7211,"Transportation Equipment",0.0464%,TOPIX Mid400
20241031,"F-TECH INC.",7212,"Transportation Equipment",0.0001%,TOPIX Small 2
20241031,"LECIP HOLDINGS CORPORATION",7213,"Transportation Equipment",0.0001%,TOPIX Small 2
20241031,"GMB CORPORATION",7214,"Transportation Equipment",0.0001%,TOPIX Small 2
20241031,"FALTEC Co.,Ltd.",7215,"Transportation Equipment",0.0000%,TOPIX Small 2
20241031,"MUSASHI SEIMITSU INDUSTRY CO.,LTD.",7220,"Transportation Equipment",0.0128%,TOPIX Small 1
20241031,"NISSAN SHATAI CO.,LTD.",7222,"Transportation Equipment",0.0041%,TOPIX Small 2
20241031,"ShinMaywa Industries,LTD.",7224,"Transportation Equipment",0.0102%,TOPIX Small 1
20241031,"KYOKUTO KAIHATSU KOGYO CO.,LTD.",7226,"Transportation Equipment",0.0085%,TOPIX Small 1
20241031,"TOPY INDUSTRIES,LIMITED",7231,"Transportation Equipment",0.0041%,TOPIX Small 2
20241031,"T.RAD Co., Ltd.",7236,"Transportation Equipment",0.0019%,TOPIX Small 2
20241031,"AKEBONO BRAKE INDUSTRY CO.,LTD.",7238,"Transportation Equipment",0.0019%,TOPIX Small 2
20241031,"TACHI-S CO.,LTD.",7239,"Transportation Equipment",0.0085%,TOPIX Small 1
20241031,"NOK CORPORATION",7240,"Transportation Equipment",0.0222%,TOPIX Mid400
20241031,"FUTABA INDUSTRIAL CO.,LTD.",7241,"Transportation Equipment",0.0052%,TOPIX Small 1
20241031,"KYB Corporation",7242,"Transportation Equipment",0.0106%,TOPIX Small 1
20241031,"ICHIKOH INDUSTRIES,LTD.",7244,"Electric Appliances",0.0021%,TOPIX Small 2
20241031,"DAIDO METAL CO.,LTD.",7245,"Transportation Equipment",0.0025%,TOPIX Small 2
20241031,"PRESS KOGYO CO.,LTD.",7246,"Transportation Equipment",0.0056%,TOPIX Small 1
20241031,"MIKUNI CORPORATION",7247,"Transportation Equipment",0.0001%,TOPIX Small 2
20241031,"PACIFIC INDUSTRIAL CO.,LTD.",7250,"Transportation Equipment",0.0082%,TOPIX Small 1
20241031,"KASAI KOGYO CO.,LTD.",7256,"Transportation Equipment",0.0001%,TOPIX Small 2
20241031,"AISIN CORPORATION",7259,"Transportation Equipment",0.0878%,TOPIX Mid400
20241031,"Mazda Motor Corporation",7261,"Transportation Equipment",0.0880%,TOPIX Mid400
20241031,"Imasen Electric Industrial Co.,Ltd.",7266,"Transportation Equipment",0.0001%,TOPIX Small 2
20241031,"HONDA MOTOR CO.,LTD.",7267,"Transportation Equipment",0.9551%,TOPIX Core30
20241031,"SUZUKI MOTOR CORPORATION",7269,"Transportation Equipment",0.3226%,TOPIX Large70
20241031,"SUBARU CORPORATION",7270,"Transportation Equipment",0.2233%,TOPIX Large70
20241031,"YASUNAGA CORPORATION",7271,"Transportation Equipment",0.0001%,TOPIX Small 2
20241031,"Yamaha Motor Co.,Ltd.",7272,"Transportation Equipment",0.1480%,TOPIX Mid400
20241031,"KOITO MANUFACTURING CO.,LTD.",7276,"Electric Appliances",0.0534%,TOPIX Mid400
20241031,"TBK Co.,Ltd.",7277,"Transportation Equipment",0.0001%,TOPIX Small 2
20241031,"EXEDY Corporation",7278,"Transportation Equipment",0.0179%,TOPIX Small 1
20241031,"MITSUBA Corporation",7280,"Electric Appliances",0.0043%,TOPIX Small 1
20241031,"TOYODA GOSEI CO.,LTD.",7282,"Transportation Equipment",0.0195%,TOPIX Mid400
20241031,"AISAN INDUSTRY CO.,LTD.",7283,"Transportation Equipment",0.0067%,TOPIX Small 1
20241031,"MEIWA INDUSTRY CO.,LTD.",7284,"Transportation Equipment",0.0001%,TOPIX Small 2
20241031,"NIHON PLAST CO.,LTD.",7291,"Transportation Equipment",0.0001%,TOPIX Small 2
20241031,"YOROZU CORPORATION",7294,"Transportation Equipment",0.0032%,TOPIX Small 2
20241031,"F.C.C.CO.,LTD.",7296,"Transportation Equipment",0.0109%,TOPIX Small 1
20241031,"ARAYA INDUSTRIAL CO.,LTD.",7305,"Iron & Steel",0.0003%,TOPIX Small 2
20241031,"SHIMANO INC.",7309,"Transportation Equipment",0.2560%,TOPIX Large70
20241031,"TS TECH CO.,LTD.",7313,"Transportation Equipment",0.0183%,TOPIX Mid400
20241031,"San ju San Financial Group,Inc.",7322,"Banks",0.0039%,TOPIX Small 2
20241031,"Daishi Hokuetsu Financial Group,Inc.",7327,"Banks",0.0196%,TOPIX Small 1
20241031,"Hirogin Holdings,Inc.",7337,"Banks",0.0405%,TOPIX Mid400
20241031,"Mercuria Holdings Co.,Ltd.",7347,"Securities & Commodity Futures",0.0001%,TOPIX Small 2
20241031,"Okinawa Financial Group,Inc.",7350,"Banks",0.0045%,TOPIX Small 2
20241031,"Direct Marketing MiX Inc.",7354,"Services",0.0008%,TOPIX Small 2
20241031,"Poppins Corporation",7358,"Services",0.0007%,TOPIX Small 2
20241031,"LITALICO Inc.",7366,"Services",0.0027%,TOPIX Small 2
20241031,"Interworks Confidence Inc.",7374,"Services",0.0001%,TOPIX Small 2
20241031,"Juroku Financial Group,Inc.",7380,"Banks",0.0147%,TOPIX Small 1
20241031,"Hokkoku Financial Holdings,Inc.",7381,"Banks",0.0110%,TOPIX Small 1
20241031,"Net Protections Holdings,Inc.",7383,"Other Financing Business",0.0031%,TOPIX Small 2
20241031,"Procrea Holdings,Inc.",7384,"Banks",0.0051%,TOPIX Small 2
20241031,"FP Partner Inc.",7388,"Insurance",0.0033%,TOPIX Small 2
20241031,"Aichi Financial Group,Inc.",7389,"Banks",0.0109%,TOPIX Small 1
20241031,"JAMCO CORPORATION",7408,"Transportation Equipment",0.0020%,TOPIX Small 2
20241031,"ONOKEN CO.,LTD.",7414,"Wholesale Trade",0.0045%,TOPIX Small 2
20241031,"Haruyama Holdings Inc.",7416,"Retail Trade",0.0001%,TOPIX Small 2
20241031,"NANYO CORPORATION",7417,"Wholesale Trade",0.0001%,TOPIX Small 2
20241031,"Nojima Co.,Ltd.",7419,"Retail Trade",0.0192%,TOPIX Small 1
20241031,"SATORI ELECTRIC CO.,LTD.",7420,"Wholesale Trade",0.0037%,TOPIX Small 2
20241031,"KAPPA・CREATE CO.,LTD.",7421,"Retail Trade",0.0070%,TOPIX Small 1
20241031,"ECHO TRADING CO.,LTD.",7427,"Wholesale Trade",0.0001%,TOPIX Small 2
20241031,"Hakuto Co.,Ltd.",7433,"Wholesale Trade",0.0071%,TOPIX Small 1
20241031,"KONDOTEC INC.",7438,"Wholesale Trade",0.0027%,TOPIX Small 2
20241031,"NAKAYAMAFUKU CO.,LTD.",7442,"Wholesale Trade",0.0001%,TOPIX Small 2
20241031,"RIGHT ON Co.,Ltd.",7445,"Retail Trade",0.0000%,TOPIX Small 2
20241031,"NAGAILEBEN Co.,Ltd.",7447,"Wholesale Trade",0.0079%,TOPIX Small 2
